year,agency_key,district,agency_type,school,agency_name,contact_name,title,address_1,address_2,city,state,zip,ship_different,ship_address_1,ship_address_2,ship_city,ship_state,ship_zip,low_grade,high_grade,county,cesa,agency_master_key,parent_key,doa_code,nces_code,msa_code,locale_code,legal_name,district_name,name,update_date
2010,1513,2800,3,,Kewaskum Sch Dist,Michael Krumm,District Administrator,PO Box 37,Kewaskum WI  53040-0037,Kewaskum,WI,53040-0037,D,1675 Reigle Dr,Kewaskum WI  53040,Kewaskum,WI,53040,K4,12,66,6,1513,17285,342,5507380,635080,3,KEWASKUM,Kewaskum Sch Dist,Kewaskum,2/19/2009 9:46
2010,1526,2828,3,,Kiel Area Sch Dist,Jack Lewis,District Administrator,PO Box 201,Kiel WI  53042-0201,Kiel,WI,53042-0201,D,416 Paine St,Kiel WI  53042,Kiel,WI,53042,K4,12,36,7,1526,11970,342,5507440,0,6,KIEL AREA,Kiel Area Sch Dist,Kiel Area,2/19/2009 9:46
2010,1323,2450,3,,Arrowhead UHS Sch Dist,Craig W Jefson,District Administrator,700 North Ave,Hartland WI  53029-9502,Hartland,WI,53029-9502,,700 North Ave,Hartland WI  53029-9502,Hartland,WI,53029-9502,9,12,67,1,1323,5554,351,5506180,635080,3,ARROWHEAD UHS,Arrowhead UHS Sch Dist,Arrowhead UHS,2/19/2009 9:46
2010,1193,1687,3,,Erin Sch Dist,Kieth Kriewaldt,District Administrator,6901 Highway O,Hartford WI  53027-9729,Hartford,WI,53027-9729,,6901 Highway O,Hartford WI  53027-9729,Hartford,WI,53027-9729,K4,8,66,6,1193,17285,320,5504410,635080,8,ERIN,Erin Sch Dist,Erin,2/19/2009 9:46
2010,15984,4270,3,,Pepin Area Sch Dist,Bruce A Quinton,District Administrator,PO Box 128,Pepin WI  54759-0128,Pepin,WI,54759-0128,D,510 Pine St,Pepin WI  54759,Pepin,WI,54759,K4,12,46,11,15984,16539,360,5511580,0,7,PEPIN AREA,Pepin Area Sch Dist,Pepin Area,2/19/2009 9:46
2010,16008,4459,3,,Plum City Sch Dist,Mark Luebker,District Administrator,907 Main St,Plum City WI  54761-9013,Plum City,WI,54761-9013,,907 Main St,Plum City WI  54761-9013,Plum City,WI,54761-9013,K4,12,47,11,16008,16539,360,5511880,0,8,PLUM CITY,Plum City Sch Dist,Plum City,2/19/2009 9:46
2010,15828,3444,3,,Menomonie Area Sch Dist,Daniel Woll,District Administrator,215 Pine Ave NE,Menomonie WI  54751-1511,Menomonie,WI,54751-1511,,215 Pine Ave NE,Menomonie WI  54751-1511,Menomonie,WI,54751-1511,K4,12,17,11,15828,16539,350,5509090,0,6,MENOMONIE AREA,Menomonie Area Sch Dist,Menomonie Area,2/19/2009 9:46
2010,15764,2142,3,,Gilmanton Sch Dist,William D Perry,District Administrator,PO Box 28,Gilmanton WI  54743-0028,Gilmanton,WI,54743-0028,D,S889 Larson Rd,Gilmanton WI  54743,Gilmanton,WI,54743,K4,12,6,10,15764,15527,330,5505370,0,7,GILMANTON,Gilmanton Sch Dist,Gilmanton,2/19/2009 9:46
2010,15771,2891,3,,Lake Holcombe Sch Dist,Tom Goulet,District Administrator,27331 262nd Ave,Holcombe WI  54745,Holcombe,WI,54745,,27331 262nd Ave,Holcombe WI  54745,Holcombe,WI,54745,K4,12,9,10,15771,15527,345,5507680,2290,8,LAKE HOLCOMBE,Lake Holcombe Sch Dist,Lake Holcombe,2/19/2009 9:46
2010,15790,2632,3,,Independence Sch Dist,David Laehn,District Administrator,23786 Indee Blvd,Independence WI  54747-9095,Independence,WI,54747-9095,,23786 Indee Blvd,Independence WI  54747-9095,Independence,WI,54747-9095,K4,12,61,4,15790,14797,337,5506810,0,7,INDEPENDENCE,Independence Sch Dist,Independence,2/19/2009 9:46
2010,7399,5258,3,,Sharon J11 Sch Dist,Steven K Huebbe,District Administrator,104 E School St,Sharon WI  53585-9641,Sharon,WI,53585-9641,,104 E School St,Sharon WI  53585-9641,Sharon,WI,53585-9641,K4,8,64,2,7399,6992,371,5513560,0,7,SHARON J11,Sharon J11 Sch Dist,Sharon J11,2/19/2009 9:46
2010,907,910,3,,Campbellsport Sch Dist,Daniel W Olson,District Administrator,114 W Sheboygan St,Campbellsport WI  53010-2791,Campbellsport,WI,53010-2791,,114 W Sheboygan St,Campbellsport WI  53010-2791,Campbellsport,WI,53010-2791,K4,12,20,6,907,17285,310,5502160,0,8,CAMPBELLSPORT,Campbellsport Sch Dist,Campbellsport,2/19/2009 9:46
2010,18390,6475,3,,Wild Rose Sch Dist,Claude Olson,District Administrator,PO Box 276,Wild Rose WI  54984-0276,Wild Rose,WI,54984-0276,D,600 Park Ave,Wild Rose WI  54984,Wild Rose,WI,54984,K4,12,69,5,18390,9274,387,5516710,0,7,WILD ROSE,Wild Rose Sch Dist,Wild Rose,2/19/2009 9:46
2010,26800,4904,3,,River Ridge Sch Dist,Kevin L Shetler,District Administrator,PO Box 78,Patch Grove WI  53817-0078,Patch Grove,WI,53817-0078,D,11165 County Highway P,Patch Grove WI  53817,Patch Grove,WI,53817,K4,12,22,3,26800,8914,348,5500017,,7,RIVER RIDGE,River Ridge Sch Dist,River Ridge,2/19/2009 9:46
2010,15644,1499,3,,Durand Sch Dist,Jerry Walters,District Administrator,604 7th Ave E,Durand WI  54736-1371,Durand,WI,54736-1371,,604 7th Ave E,Durand WI  54736-1371,Durand,WI,54736-1371,K4,12,46,11,15644,16539,316,5503840,0,7,DURAND,Durand Sch Dist,Durand,2/19/2009 9:46
2010,15526,1092,3,,Chippewa Falls Area Sch Dist,Thomas R Hughes,District Administrator,1130 Miles St,Chippewa Falls WI  54729-1923,Chippewa Falls,WI,54729-1923,,1130 Miles St,Chippewa Falls WI  54729-1923,Chippewa Falls,WI,54729-1923,K4,12,9,10,15526,15527,311,5502550,2290,4,CHIPPEWA FALLS AREA,Chippewa Falls Area Sch Dist,Chippewa Falls Area,6/30/2009 11:50
2010,7133,3794,3,,Mount Horeb Area Sch Dist,Wayne R Anderson,District Administrator,1304 E Lincoln St,Mount Horeb WI  53572,Mount Horeb,WI,53572,,1304 E Lincoln St,Mount Horeb WI  53572,Mount Horeb,WI,53572,PK,12,13,2,7133,6992,359,5509990,4720,4,MOUNT HOREB AREA,Mount Horeb Area Sch Dist,Mount Horeb Area,2/19/2009 9:46
2010,7190,3934,3,,New Glarus Sch Dist,William C Conzemius,District Administrator,PO Box 7,New Glarus WI  53574-0007,New Glarus,WI,53574-0007,D,1701 2nd St,New Glarus WI  53574,New Glarus,WI,53574,K4,12,23,2,7190,6992,355,5510500,0,7,NEW GLARUS,New Glarus Sch Dist,New Glarus,9/24/2009 10:45
2010,7249,4151,3,,Parkview Sch Dist,Steve Lutzke,District Administrator,PO Box 250,Orfordville WI  53576-0250,Orfordville,WI,53576-0250,D,106 W Church St,Orfordville WI  53576,Orfordville,WI,53576,K4,12,53,2,7249,6992,355,5511130,3620,8,PARKVIEW,Parkview Sch Dist,Parkview,6/30/2009 11:50
2010,7031,3633,3,,Mineral Point Sch Dist,Terry F Hemann,District Administrator,705 Ross St,Mineral Point WI  53565-1074,Mineral Point,WI,53565-1074,,705 Ross St,Mineral Point WI  53565-1074,Mineral Point,WI,53565-1074,K4,12,25,3,7031,8914,351,5509660,0,8,MINERAL POINT,Mineral Point Sch Dist,Mineral Point,2/19/2009 9:46
2010,10058,1127,3,,Clear Lake Sch Dist,Bradley Ayer,District Administrator,1101 3rd St SW,Clear Lake WI  54005-8511,Clear Lake,WI,54005-8511,,1101 3rd St SW,Clear Lake WI  54005-8511,Clear Lake,WI,54005-8511,K4,12,48,11,10058,16539,311,5502610,0,7,CLEAR LAKE,Clear Lake Sch Dist,Clear Lake,2/19/2009 9:46
2010,2410,6125,3,,Watertown Sch Dist,Douglas W Keiser,District Administrator,111 Dodge St,Watertown WI  53094-4470,Watertown,WI,53094-4470,,111 Dodge St,Watertown WI  53094-4470,Watertown,WI,53094-4470,K4,12,28,2,2410,6992,386,5515750,0,6,WATERTOWN,Watertown Sch Dist,Watertown,2/19/2009 9:46
2010,18294,6195,3,,Waupaca Sch Dist,David Poeschl,District Administrator,515 School St,Waupaca WI  54981-1658,Waupaca,WI,54981-1658,,515 School St,Waupaca WI  54981-1658,Waupaca,WI,54981-1658,PK,12,68,5,18294,9274,385,5515840,0,6,WAUPACA,Waupaca Sch Dist,Waupaca,2/19/2009 9:46
2010,18330,6237,3,,Wautoma Area Sch Dist,Jeffrey D Kasuboski,District Administrator,PO Box 870,Wautoma WI  54982-0870,Wautoma,WI,54982-0870,D,556 S Cambridge St,Wautoma WI  54982,Wautoma,WI,54982,K4,12,69,5,18330,9274,386,5515960,0,7,WAUTOMA AREA,Wautoma Area Sch Dist,Wautoma Area,2/19/2009 9:46
2010,18179,4606,3,,Princeton Sch Dist,Jeffrey R McCartney,District Administrator,PO Box 147,Princeton WI  54968-0147,Princeton,WI,54968-0147,D,604 Old Green Lake Rd,Princeton WI  54968,Princeton,WI,54968,K4,12,24,5,18179,9274,360,5512300,0,7,PRINCETON,Princeton Sch Dist,Princeton,3/2/2009 10:08
2010,18212,4872,3,,Ripon Area Sch Dist,Richard N Zimman,District Administrator,PO Box 991,Ripon WI  54971-0991,Ripon,WI,54971-0991,D,1120 Metomen St,Ripon WI  54971,Ripon,WI,54971,K4,12,20,6,18212,17285,365,5513020,0,4,RIPON AREA,Ripon Area Sch Dist,Ripon Area,2/19/2009 9:46
2010,18260,4956,3,,Rosendale-Brandon Sch Dist,Gary Hansen,District Administrator,300 Wisconsin St,Rosendale WI  54974-9639,Rosendale,WI,54974-9639,,300 Wisconsin St,Rosendale WI  54974-9639,Rosendale,WI,54974-9639,K4,12,20,6,18260,17285,366,5513100,0,8,ROSENDALE-BRANDON,Rosendale-Brandon Sch Dist,Rosendale-Brandon,2/19/2009 9:46
2010,15105,6370,3,,West Salem Sch Dist,Nancy C Burns,District Administrator,405 E Hamlin St,West Salem WI  54669-1251,West Salem,WI,54669-1251,,405 E Hamlin St,West Salem WI  54669-1251,West Salem,WI,54669-1251,K4,12,32,4,15105,14797,385,5516350,3870,8,WEST SALEM,West Salem Sch Dist,West Salem,8/25/2009 14:29
2010,14870,5124,3,,Seneca Sch Dist,David Boland,District Administrator,PO Box 34,Seneca WI  54654-0034,Seneca,WI,54654-0034,D,Highway 27,Seneca WI  54654,Seneca,WI,54654,K4,12,12,3,14870,8914,320,5513470,0,7,SENECA,Seneca Sch Dist,Seneca,6/16/2009 9:56
2010,14690,2562,3,,Holmen Sch Dist,Dale Carlson,District Administrator,1019 McHugh Rd,Holmen WI  54636,Holmen,WI,54636,,1019 McHugh Rd,Holmen WI  54636,Holmen,WI,54636,K4,12,32,4,14690,14797,335,5506540,3870,4,HOLMEN,Holmen Sch Dist,Holmen,5/15/2009 14:08
2010,14772,3871,3,,Necedah Area Sch Dist,Charles Krupa,District Administrator,1801 S Main St,Necedah WI  54646-7858,Necedah,WI,54646-7858,,1801 S Main St,Necedah WI  54646-7858,Necedah,WI,54646-7858,K4,12,29,5,14772,9274,355,5510230,0,7,NECEDAH AREA,Necedah Area Sch Dist,Necedah Area,7/22/2009 11:27
2010,6597,2695,3,,Janesville Sch Dist,Karen Schulte,District Administrator,527 S Franklin St,Janesville WI  53548-4779,Janesville,WI,53548-4779,,527 S Franklin St,Janesville WI  53548-4779,Janesville,WI,53548-4779,K4,12,53,2,6597,6992,340,5507020,3620,2,JANESVILLE,Janesville Sch Dist,Janesville,3/20/2009 14:39
2010,18081,3955,3,,New London Sch Dist,Bill Fitzpatrick,District Administrator,901 W Washington St,New London WI  54961-1698,New London,WI,54961-1698,,901 W Washington St,New London WI  54961-1698,New London,WI,54961-1698,PK,12,68,6,18081,17285,355,5510590,0,6,NEW LONDON,New London Sch Dist,New London,2/19/2009 9:46
2010,18120,4088,3,,Omro Sch Dist,Paul Amundson,District Administrator,455 Fox Trl,Omro WI  54963-1198,Omro,WI,54963-1198,,455 Fox Trl,Omro WI  54963-1198,Omro,WI,54963-1198,K4,12,70,6,18120,17285,357,5510980,460,8,OMRO,Omro Sch Dist,Omro,2/19/2009 9:46
2010,18152,4375,3,,Tri-County Area Sch Dist,Anthony G Marinack,District Administrator,409 S West St,Plainfield WI  54966-9608,Plainfield,WI,54966-9608,,409 S West St,Plainfield WI  54966,Plainfield,WI,54966-9608,K4,12,69,5,18152,9274,360,5511820,0,7,TRI-COUNTY AREA,Tri-County Area Sch Dist,Tri-County Area,1/26/2010 14:11
2010,17996,3892,3,,Neenah Sch Dist,Mary B Pfeiffer,District Administrator,410 S Commercial St,Neenah WI  54956-2593,Neenah,WI,54956-2593,,410 S Commercial St,Neenah WI  54956-2593,Neenah,WI,54956-2593,PK,12,70,6,17996,17285,355,5510320,460,8,NEENAH,Neenah Sch Dist,Neenah,7/10/2009 11:32
2010,17900,3318,3,,Marion Sch Dist,Sally M Peterson,District Administrator,1001 N Main St,Marion WI  54950-8703,Marion,WI,54950-8703,,1001 N Main St,Marion WI  54950-8703,Marion,WI,54950-8703,K4,12,68,8,17900,10637,351,5508730,0,7,MARION,Marion Sch Dist,Marion,2/19/2009 9:46
2010,3618,5054,3,,Central/Westosha UHS Sch Dist,R Scott Pierce,District Administrator,PO Box 38,Salem WI  53168-0038,Salem,WI,53168-0038,D,24617 75th St,Salem WI  53168,Salem,WI,53168,9,12,30,2,3618,6992,370,5513290,143800,8,CENTRAL/WESTOSHA UHS,Central/Westosha UHS Sch Dist,Central/Westosha UHS,6/29/2009 9:39
2010,3648,5369,3,,Silver Lake J1 Sch Dist,Douglas Feld,District Administrator,PO Box 69,Silver Lake WI  53170-0069,Silver Lake,WI,53170-0069,D,300 Prosser St,Silver Lake WI  53170,Silver Lake,WI,53170,K4,8,30,2,3648,6992,374,5513860,143800,3,SILVER LAKE J1,Silver Lake J1 Sch Dist,Silver Lake J1,12/10/2009 11:47
2010,3485,3925,3,,New Berlin Sch Dist,Paul Kreutzer,District Administrator,4333 S Sunnyslope Rd,New Berlin WI  53151-6844,New Berlin,WI,53151-6844,,4333 S Sunnyslope Rd,New Berlin WI  53151-6844,New Berlin,WI,53151-6844,PK,12,67,1,3485,5554,364,5510470,635080,3,NEW BERLIN,New Berlin Sch Dist,New Berlin,2/19/2009 9:46
2010,3400,3976,3,,Norris Sch Dist,Sara Trampf,District Administrator,W247S10395 Center Rd,Mukwonago WI  53149-9145,Mukwonago,WI,53149-9145,,W247S10395 Center Rd,Mukwonago WI  53149-9145,Mukwonago,WI,53149-9145,6,12,67,1,3400,5554,381,5510710,635080,8,NORRIS,Norris Sch Dist,Norris,2/19/2009 9:46
2010,14408,84,3,,Alma Sch Dist,Steven N Sedlmayr,District Administrator,S1618 State Road 35,Alma WI  54610-8301,Alma,WI,54610-8301,,S1618 State Road 35,Alma WI  54610-8301,Alma,WI,54610-8301,K4,12,6,4,14408,14797,301,5500180,0,7,ALMA,Alma Sch Dist,Alma,2/19/2009 9:46
2010,14429,91,3,,Alma Center Sch Dist,William Van Meer,District Administrator,PO Box 308,Alma Center WI  54611-1308,Alma Center,WI,54611-1308,D,124 S School St,Alma Center WI  54611,Alma Center,WI,54611,K4,12,27,4,14429,14797,301,5500210,0,7,ALMA CENTER,Alma Center Sch Dist,Alma Center,7/9/2009 13:58
2010,14105,6720,3,,Woodruff J1 Sch Dist,Rick Morgan,District Administrator,11065 Old Highway 51N,Arbor Vitae WI  54568-9721,Arbor Vitae,WI,54568-9721,,11065 Old Highway 51N,Arbor Vitae WI  54568-9721,Arbor Vitae,WI,54568-9721,K4,8,63,9,14105,13357,306,5517160,0,7,WOODRUFF J1,Woodruff J1 Sch Dist,Woodruff J1,2/19/2009 9:46
2010,10749,3434,3,,Menominee Indian Sch Dist,Wendell Waukau,District Administrator,PO Box 1330,Keshena WI  54135-1330,Keshena,WI,54135-1330,D,N522 Highway 47/55,Keshena WI  54135,Keshena,WI,54135,K4,12,72,8,10749,10637,350,5509070,0,7,MENOMINEE INDIAN,Menominee Indian Sch Dist,Menominee Indian,8/25/2009 14:29
2010,10789,2835,3,,Kimberly Area Sch Dist,Robert S Mayfield,District Administrator,217 E Kimberly Ave,Kimberly WI  54136-1404,Kimberly,WI,54136-1404,,217 E Kimberly Ave,Kimberly WI  54136-1404,Kimberly,WI,54136-1404,K4,12,44,6,10789,17285,343,5507470,460,4,KIMBERLY AREA,Kimberly Area Sch Dist,Kimberly Area,2/19/2009 9:46
2010,10684,2534,3,,Hilbert Sch Dist,Anthony Sweere,District Administrator,PO Box 390,Hilbert WI  54129-0390,Hilbert,WI,54129-0390,D,1139 W Milwaukee St,Hilbert WI  54129,Hilbert,WI,54129,K4,12,8,7,10684,11970,335,5506450,460,8,HILBERT,Hilbert Sch Dist,Hilbert,2/19/2009 9:46
2010,10528,1414,3,,De Pere Sch Dist,Ben Villarruel,District Administrator,1700 Chicago St,De Pere WI  54115-3499,De Pere,WI,54115-3499,,1700 Chicago St,De Pere WI  54115-3499,De Pere,WI,54115-3499,PK,12,5,7,10528,11970,316,5503210,3080,4,DEPERE,De Pere Sch Dist,De Pere,2/19/2009 9:46
2010,10529,6328,3,,West De Pere Sch Dist,John R Zegers,District Administrator,930 Oak St,De Pere WI  54115,De Pere,WI,54115,,930 Oak St,De Pere WI  54115,De Pere,WI,54115,K4,12,5,7,10529,11970,385,5516320,3080,4,WEST DEPERE,West De Pere Sch Dist,West De Pere,2/19/2009 9:46
2010,10620,2128,3,,Gillett Sch Dist,Roy Jonjak,District Administrator,PO Box 227,Gillett WI  54124-0227,Gillett,WI,54124-0227,D,208 W Main St,Gillett WI  54124,Gillett,WI,54124,K4,12,42,8,10620,10637,330,5505250,0,8,GILLETT,Gillett Sch Dist,Gillett,7/21/2009 8:01
2010,6733,2702,3,,Jefferson Sch Dist,Michael Swartz,District Administrator,206 S Taft Ave,Jefferson WI  53549-1453,Jefferson,WI,53549-1453,,206 S Taft Ave,Jefferson WI  53549-1453,Jefferson,WI,53549-1453,K4,12,28,2,6733,6992,340,5507050,0,6,JEFFERSON,Jefferson Sch Dist,Jefferson,2/19/2009 9:46
2010,3472,3857,3,,Muskego-Norway Sch Dist,Joe Schroeder,District Administrator,S87W18763 Woods Rd,Muskego WI  53150-9374,Muskego,WI,53150-9374,,S87W18763 Woods Rd,Muskego WI  53150-9374,Muskego,WI,53150-9374,PK,12,67,1,3472,5554,360,5510170,635080,3,MUSKEGO-NORWAY,Muskego-Norway Sch Dist,Muskego-Norway,2/19/2009 9:46
2010,3333,2044,3,,Geneva J4 Sch Dist,Craig Cook,District Administrator,N2575 Snake Rd,Lake Geneva WI  53147-3588,Lake Geneva,WI,53147-3588,,N2575 Snake Rd,Lake Geneva WI  53147-3588,Lake Geneva,WI,53147-3588,K4,8,64,2,3333,6992,330,5505100,0,6,GENEVA J4,Geneva J4 Sch Dist,Geneva J4,2/19/2009 9:46
2010,3334,2884,3,,Lake Geneva-Genoa City UHS Sch,James Gottinger,District Administrator,208 E South St,Lake Geneva WI  53147-2436,Lake Geneva,WI,53147-2436,,208 E South St,Lake Geneva WI  53147-2436,Lake Geneva,WI,53147-2436,9,12,64,2,3334,6992,345,5507650,0,7,LAKE GENEVA-GENOA UHS,Lake Geneva-Genoa City UHS Sch,Lake Geneva-Genoa City UHS,2/19/2009 9:46
2010,3335,2885,3,,Lake Geneva J1 Sch Dist,James Gottinger,District Administrator,208 E South St,Lake Geneva WI  53147-2436,Lake Geneva,WI,53147-2436,,208 E South St,Lake Geneva WI  53147-2436,Lake Geneva,WI,53147-2436,K4,8,64,2,3335,6992,346,5507620,0,6,LAKE GENEVA J1,Lake Geneva J1 Sch Dist,Lake Geneva J1,2/19/2009 9:46
2010,3337,3094,3,,Linn J6 Sch Dist,Lillian Henderson,District Administrator,W4094 S Lakeshore Dr,Lake Geneva WI  53147,Lake Geneva,WI,53147,,W4094 S Lakeshore Dr,Lake Geneva WI  53147,Lake Geneva,WI,53147,K4,8,64,2,3337,6992,348,5508070,0,7,LINN J6,Linn J6 Sch Dist,Linn J6,2/19/2009 9:46
2010,14088,5992,3,,Wabeno Area Sch Dist,Kimberly A Odekirk,District Administrator,PO Box 460,Wabeno WI  54566,Wabeno,WI,54566,D,4346 Mill Ln,Wabeno WI  54566,Wabeno,WI,54566,K4,12,21,8,14088,10637,385,5515390,0,7,WABENO AREA,Wabeno Area Sch Dist,Wabeno Area,2/19/2009 9:46
2010,13861,3427,3,,Mellen Sch Dist,James Schuchardt,District Administrator,PO Box 500,Mellen WI  54546-0500,Mellen,WI,54546-0500,D,420 S Main St,Mellen WI  54546,Mellen,WI,54546,K4,12,2,12,13861,16321,350,5508970,0,7,MELLEN,Mellen Sch Dist,Mellen,2/19/2009 9:46
2010,13883,3484,3,,Mercer Sch Dist,Larry Kapugia,District Administrator,2690 W Margaret St,Mercer WI  54547,Mercer,WI,54547,,2690 W Margaret St,Mercer WI  54547,Mercer,WI,54547,K4,12,26,12,13883,16321,351,5509150,0,7,MERCER,Mercer Sch Dist,Mercer,8/18/2009 12:20
2010,13906,3647,3,,Lakeland UHS Sch Dist,Todd J A Kleinhans,District Administrator,9573 State Hwy 70,Minocqua WI  54548-9000,Minocqua,WI,54548-9000,,9573 State Hwy 70,Minocqua WI  54548-9000,Minocqua,WI,54548-9000,9,12,43,9,13906,13357,350,5509630,0,7,LAKELAND UHS,Lakeland UHS Sch Dist,Lakeland UHS,6/30/2009 11:50
2010,13971,4330,3,,Phelps Sch Dist,Delnice Hill,District Administrator,4451 Old School Rd,Phelps WI  54554,Phelps,WI,54554,,4451 Old School Rd,Phelps WI  54554,Phelps,WI,54554,K4,12,63,9,13971,13357,361,5511710,0,7,PHELPS,Phelps Sch Dist,Phelps,2/19/2009 9:46
2010,13787,2618,3,,Hurley Sch Dist,Christopher Patritto,District Administrator,5503 W Range View Dr,Hurley WI  54534-9000,Hurley,WI,54534-9000,,5503 W Range View Dr,Hurley WI  54534-9000,Hurley,WI,54534-9000,K4,12,26,12,13787,16321,335,5506750,0,7,HURLEY,Hurley Sch Dist,Hurley,2/19/2009 9:46
2010,13807,1848,3,,Lac du Flambeau #1 Sch Dist,Larry Ouimette,District Administrator,2899 State Hwy 47 South,Lac du Flambeau WI  54538-9653,Lac du Flambeau,WI,54538-9653,,2899 State Hwy 47 South,Lac du Flambeau WI  54538-9653,Lac du Flambeau,WI,54538-9653,K4,8,63,9,13807,13357,325,5504620,0,7,LAC DU FLAMBEAU #1,Lac du Flambeau #1 Sch Dist,Lac du Flambeau #1,2/19/2009 9:46
2010,13848,616,3,,North Lakeland Sch Dist,Richard Vought,District Administrator,12686 County Highway K,Manitowish Waters WI  54545,Manitowish Waters,WI,54545,,12686 County Highway K,Manitowish Waters WI  54545,Manitowish Waters,WI,54545,K4,8,63,9,13848,13357,305,5501530,0,7,NORTH LAKELAND,North Lakeland Sch Dist,North Lakeland,2/19/2009 9:46
2010,13669,840,3,,Butternut Sch Dist,Joni Weinert,District Administrator,PO Box 247,Butternut WI  54514-0247,Butternut,WI,54514-0247,D,312 W Wisconsin St,Butternut WI  54514,Butternut,WI,54514,K4,12,2,12,13669,16321,305,5501920,0,7,BUTTERNUT,Butternut Sch Dist,Butternut,2/19/2009 9:46
2010,10641,2212,3,,Goodman-Armstrong Sch Dist,Anita Grace,District Administrator,PO Box 160,Goodman WI  54125-0160,Goodman,WI,54125-0160,D,1 Falcon Crest,Goodman WI  54125,Goodman,WI,54125,K4,12,38,8,10641,10637,330,5505580,0,7,GOODMAN-ARMSTRONG,Goodman-Armstrong Sch Dist,Goodman-Armstrong,7/15/2009 8:57
2010,10467,1169,3,,Coleman Sch Dist,Robert Werley,District Administrator,347 Business 141 N,Coleman WI  54112,Coleman,WI,54112,,347 Business 141 N,Coleman WI  54112,Coleman,WI,54112,K4,12,38,8,10467,10637,310,5502760,0,7,COLEMAN,Coleman Sch Dist,Coleman,5/13/2009 9:32
2010,10371,5432,3,,Somerset Sch Dist,Randal Rosburg,District Administrator,PO Box 100,Somerset WI  54025-0100,Somerset,WI,54025-0100,D,645 Sunrise Dr,Somerset WI  54025,Somerset,WI,54025,K4,12,55,11,10371,16539,370,5514010,5120,8,SOMERSET,Somerset Sch Dist,Somerset,2/19/2009 9:46
2010,6510,1883,3,,Fort Atkinson Sch Dist,James Fitzpatrick,District Administrator,201 Park St,Fort Atkinson WI  53538-2155,Fort Atkinson,WI,53538-2155,,201 Park St,Fort Atkinson WI  53538-2155,Fort Atkinson,WI,53538-2155,K4,12,28,2,6510,6992,325,5504740,0,6,FORT ATKINSON,Fort Atkinson Sch Dist,Fort Atkinson,2/19/2009 9:46
2010,6564,2527,3,,Highland Sch Dist,David Romstad,District Administrator,PO Box 2850,Highland WI  53543-2850,Highland,WI,53543-2850,D,1030 Cardinal Drive,Highland WI  53543,Highland,WI,53543,K4,12,25,3,6564,8914,335,5506420,0,8,HIGHLAND,Highland Sch Dist,Highland,2/19/2009 9:46
2010,6367,1316,3,,De Forest Area Sch Dist,Jon Bales,District Administrator,520 E Holum St,De Forest WI  53532-1395,De Forest,WI,53532-1395,,520 E Holum St,De Forest WI  53532-1395,De Forest,WI,53532-1395,PK,12,13,2,6367,6992,316,5503180,4720,4,DEFOREST AREA,De Forest Area Sch Dist,De Forest Area,2/19/2009 9:46
2010,6410,1428,3,,Dodgeville Sch Dist,Diane Messer,District Administrator,307 N Iowa St,Dodgeville WI  53533-1355,Dodgeville,WI,53533-1355,,307 N Iowa St,Dodgeville WI  53533-1355,Dodgeville,WI,53533-1355,K4,12,25,3,6410,8914,315,5503690,0,4,DODGEVILLE,Dodgeville Sch Dist,Dodgeville,2/19/2009 9:46
2010,6443,1568,3,,Edgerton Sch Dist,Norman L Fjelstad,District Administrator,200 Elm High Dr,Edgerton WI  53534-1498,Edgerton,WI,53534-1498,,200 Elm High Dr,Edgerton WI  53534-1498,Edgerton,WI,53534-1498,K4,12,53,2,6443,6992,320,5504110,3620,4,EDGERTON,Edgerton Sch Dist,Edgerton,2/19/2009 9:46
2010,6478,1694,3,,Evansville Community Sch Dist,Heidi Carvin,District Administrator,340 Fair St,Evansville WI  53536,Evansville,WI,53536,,340 Fair St,Evansville WI  53536,Evansville,WI,53536,PK,12,53,2,6478,6992,321,5504440,3620,4,EVANSVILLE COMMUNITY,Evansville Community Sch Dist,Evansville Community,2/19/2009 9:46
2010,6318,1295,3,,Darlington Community Sch Dist,Denise Wellnitz,District Administrator,11630 Center Hill Rd,Darlington WI  53530-9764,Darlington,WI,53530-9764,,11630 Center Hill Rd,Darlington WI  53530-9764,Darlington,WI,53530-9764,PK,12,33,3,6318,8914,315,5503150,0,7,DARLINGTON COMMUNITY,Darlington Community Sch Dist,Darlington Community,6/29/2009 9:39
2010,3101,4235,3,,Paris J1 Sch Dist,Roger Gahart,District Administrator,1901 176th Ave,Kenosha WI  53144-7615,Kenosha,WI,53144-7615,,1901 176th Ave,Kenosha WI  53144-7615,Kenosha,WI,53144-7615,PK,8,30,2,3101,6992,360,5511400,143800,8,PARIS J1,Paris J1 Sch Dist,Paris J1,2/19/2009 9:46
2010,3166,2793,3,,Kenosha Sch Dist,Joseph T Mangi,District Administrator,PO Box 340,Kenosha WI  53141-0340,Kenosha,WI,53141-0340,D,3600 52nd St,Kenosha WI  53144,Kenosha,WI,53144,K4,12,30,1,3166,5554,343,5507320,143800,3,KENOSHA,Kenosha Sch Dist,Kenosha,5/27/2009 12:26
2010,13714,1526,3,,Northland Pines Sch Dist,Mike Richie,District Administrator,1800 Pleasure Island Rd,Eagle River WI  54521-8980,Eagle River,WI,54521-8980,,1800 Pleasure Island Rd,Eagle River WI  54521-8980,Eagle River,WI,54521-8980,K4,12,63,9,13714,13357,321,5503860,0,7,NORTHLAND PINES,Northland Pines Sch Dist,Northland Pines,2/19/2009 9:46
